1756796553615 , 722EB21F-8F6A-4BA9-A12F-05C0F970A177 , -72
1756796555166 , 0000180F-0000-1000-8000-00805F9B34FA , -68
1756796555261 , D546DF97-4757-47EF-BE09-3E2DCBDD0C77 , -60
1756796555272 , 0000180F-0000-1000-8000-00805F9B34FA , -68
1756796556011 , 0000180F-0000-1000-8000-00805F9B34FA , -67
1756796556645 , 0000180F-0000-1000-8000-00805F9B34FA , -63
1756796558833 , FDA50693-A4E2-4FB1-AFCF-C6EB07647825 , -74
1756796560221 , 0000180F-0000-1000-8000-00805F9B34FA , -66
1756796560320 , 0000180F-0000-1000-8000-00805F9B34FA , -66
1756796560527 , 0000180F-0000-1000-8000-00805F9B34FA , -67
1756796561159 , 0000180F-0000-1000-8000-00805F9B34FA , -64
1756796561882 , 0000180F-0000-1000-8000-00805F9B34FA , -69
