1755807490298 , 9e:f8:4a:36:a6:a9 , -88
1755807490298 , c8:a6:08:9a:fe:71 , -92
1755807490298 , c8:a6:08:9a:fc:90 , -90
1755807490298 , c8:a6:08:9a:fe:70 , -76
1755807490298 , c8:a6:08:9a:fc:91 , -90
1755807490298 , c4:36:c0:e3:cc:30 , -82
1755807490298 , c8:a6:08:9a:fc:94 , -91
1755807490298 , 84:af:ec:86:f0:70 , -82
1755807490298 , 9e:f8:4a:36:a6:a4 , -89
1755807490298 , c4:36:c0:e3:cc:36 , -82
1755807490298 , ac:44:f2:8c:e8:a8 , -76
1755807490298 , c8:a6:08:9a:bb:c4 , -71
1755807490298 , c4:36:c0:e3:cc:38 , -75
1755807490298 , c8:a6:08:9a:bb:c1 , -71
1755807490298 , c8:a6:08:5a:fe:71 , -87
1755807490298 , c8:a6:08:5a:fe:70 , -86
1755807490298 , c8:a6:08:5a:bb:c1 , -75
1755807490298 , c8:a6:08:5a:bb:c4 , -75
1755807490298 , e8:4f:25:d3:9b:75 , -77
1755807490298 , c8:a6:08:9a:bb:c0 , -71
1755807490298 , c8:a6:08:5a:bb:c0 , -75
1755807490298 , 74:03:bd:ef:8a:10 , -81
1755807490298 , c8:a6:08:9b:16:01 , -56
1755807490298 , c8:a6:08:5b:16:01 , -64
1755807490298 , c8:a6:08:9b:16:00 , -56
1755807490298 , c8:a6:08:5b:16:00 , -64
1755807490298 , c4:36:c0:e3:cc:3f , -75
1755807490298 , c8:a6:08:5a:bb:81 , -85
1755807490298 , c8:a6:08:9a:bc:10 , -69
1755807490298 , c8:a6:08:5a:bb:80 , -85
1755807490298 , c8:a6:08:9a:bc:11 , -69
1755807490298 , c8:a6:08:9a:bc:14 , -69
1755807490298 , c8:a6:08:9a:bb:80 , -83
1755807490298 , c8:a6:08:5a:bc:11 , -64
1755807490298 , c8:a6:08:9a:bb:81 , -83
1755807490298 , c8:a6:08:5a:bc:10 , -70
1755807490298 , ac:44:f2:8c:b0:e0 , -76
1755807490298 , c8:a6:08:9a:bb:84 , -82
1755807490298 , 60:84:bd:de:7c:67 , -64
1755807490298 , ac:44:f2:8c:e9:20 , -75
1755807490298 , c0:25:a2:a7:2e:2b , -57
1755807490298 , c0:25:a2:a7:2e:2a , -60
1755807490298 , 60:84:bd:de:7c:60 , -62
1755807490298 , 9e:f8:4a:36:a6:aa , -89
1755807490298 , c8:a6:08:9a:b7:01 , -86
1755807490298 , c8:a6:08:9b:16:24 , -58
1755807490298 , c8:a6:08:5b:15:50 , -82
1755807490298 , c8:a6:08:9a:b7:00 , -85
1755807490298 , c0:25:a2:a7:2e:27 , -60
1755807490298 , 74:03:bd:8b:7c:b7 , -89
1755807490298 , c0:25:a2:a7:2e:26 , -64
1755807490298 , c0:25:a2:a9:b1:4f , -40
1755807490298 , c8:a6:08:5b:16:24 , -62
1755807490298 , c8:a6:08:5a:fd:04 , -89
1755807490298 , c8:a6:08:9b:15:51 , -75
1755807490298 , c8:a6:08:9b:15:50 , -74
1755807490298 , c8:a6:08:9b:16:21 , -58
1755807490298 , c8:a6:08:5b:16:21 , -62
1755807490298 , c8:a6:08:9b:16:20 , -58
1755807490298 , c8:a6:08:5b:16:20 , -62
1755807490298 , c8:a6:08:9a:b7:04 , -85
1755807490298 , c8:a6:08:9b:15:54 , -75
1755807490298 , c4:36:c0:e3:cc:3e , -75
1755807490451 , 9e:f8:4a:36:a6:a9 , -88
1755807490451 , c8:a6:08:9a:fe:71 , -92
1755807490451 , c8:a6:08:9a:fc:90 , -90
1755807490451 , c8:a6:08:9a:fe:70 , -76
1755807490451 , c8:a6:08:9a:fc:91 , -90
1755807490451 , c4:36:c0:e3:cc:30 , -82
1755807490451 , c8:a6:08:9a:fc:94 , -91
1755807490451 , 84:af:ec:86:f0:70 , -82
1755807490451 , 9e:f8:4a:36:a6:a4 , -89
1755807490451 , c4:36:c0:e3:cc:36 , -82
1755807490451 , ac:44:f2:8c:e8:a8 , -76
1755807490451 , c8:a6:08:9a:bb:c4 , -71
1755807490451 , c4:36:c0:e3:cc:38 , -75
1755807490451 , c8:a6:08:9a:bb:c1 , -71
1755807490451 , c8:a6:08:5a:fe:71 , -87
1755807490451 , c8:a6:08:5a:fe:70 , -86
1755807490451 , c8:a6:08:5a:bb:c1 , -75
1755807490451 , c8:a6:08:5a:bb:c4 , -75
1755807490451 , e8:4f:25:d3:9b:75 , -77
1755807490451 , c8:a6:08:9a:bb:c0 , -71
1755807490451 , c8:a6:08:5a:bb:c0 , -75
1755807490451 , 74:03:bd:ef:8a:10 , -81
1755807490451 , c8:a6:08:9b:16:01 , -56
1755807490451 , c8:a6:08:5b:16:01 , -64
1755807490451 , c8:a6:08:9b:16:00 , -56
1755807490451 , c8:a6:08:5b:16:00 , -64
1755807490451 , c4:36:c0:e3:cc:3f , -75
1755807490451 , c8:a6:08:5a:bb:81 , -85
1755807490451 , c8:a6:08:9a:bc:10 , -69
1755807490451 , c8:a6:08:5a:bb:80 , -85
1755807490451 , c8:a6:08:9a:bc:11 , -69
1755807490451 , c8:a6:08:9a:bc:14 , -69
1755807490451 , c8:a6:08:9a:bb:80 , -83
1755807490451 , c8:a6:08:5a:bc:11 , -64
1755807490451 , c8:a6:08:9a:bb:81 , -83
1755807490451 , c8:a6:08:5a:bc:10 , -70
1755807490451 , ac:44:f2:8c:b0:e0 , -76
1755807490451 , c8:a6:08:9a:bb:84 , -82
1755807490451 , 60:84:bd:de:7c:67 , -64
1755807490451 , ac:44:f2:8c:e9:20 , -75
1755807490451 , c0:25:a2:a7:2e:2b , -57
1755807490451 , c0:25:a2:a7:2e:2a , -60
1755807490451 , 60:84:bd:de:7c:60 , -62
1755807490451 , 9e:f8:4a:36:a6:aa , -89
1755807490451 , c8:a6:08:9a:b7:01 , -86
1755807490451 , c8:a6:08:9b:16:24 , -58
1755807490451 , c8:a6:08:5b:15:50 , -82
1755807490451 , c8:a6:08:9a:b7:00 , -85
1755807490451 , c0:25:a2:a7:2e:27 , -60
1755807490451 , 74:03:bd:8b:7c:b7 , -89
1755807490451 , c0:25:a2:a7:2e:26 , -64
1755807490451 , c0:25:a2:a9:b1:4f , -40
1755807490451 , c8:a6:08:5b:16:24 , -62
1755807490451 , c8:a6:08:5a:fd:04 , -89
1755807490451 , c8:a6:08:9b:15:51 , -75
1755807490451 , c8:a6:08:9b:15:50 , -74
1755807490451 , c8:a6:08:9b:16:21 , -58
1755807490451 , c8:a6:08:5b:16:21 , -62
1755807490451 , c8:a6:08:9b:16:20 , -58
1755807490451 , c8:a6:08:5b:16:20 , -62
1755807490451 , c8:a6:08:9a:b7:04 , -85
1755807490451 , c8:a6:08:9b:15:54 , -75
1755807490451 , c4:36:c0:e3:cc:3e , -75
1755807490486 , 9e:f8:4a:36:a6:a9 , -88
1755807490486 , c8:a6:08:9a:fe:71 , -92
1755807490486 , c8:a6:08:9a:fc:90 , -90
1755807490486 , c8:a6:08:9a:fe:70 , -76
1755807490486 , c8:a6:08:9a:fc:91 , -90
1755807490486 , c4:36:c0:e3:cc:30 , -82
1755807490486 , c8:a6:08:9a:fc:94 , -91
1755807490486 , 84:af:ec:86:f0:70 , -82
1755807490486 , 9e:f8:4a:36:a6:a4 , -89
1755807490486 , c4:36:c0:e3:cc:36 , -82
1755807490486 , ac:44:f2:8c:e8:a8 , -76
1755807490486 , c8:a6:08:9a:bb:c4 , -71
1755807490486 , c4:36:c0:e3:cc:38 , -75
1755807490486 , c8:a6:08:9a:bb:c1 , -71
1755807490486 , c8:a6:08:5a:fe:71 , -87
1755807490486 , c8:a6:08:5a:fe:70 , -86
1755807490486 , c8:a6:08:5a:bb:c1 , -75
1755807490486 , c8:a6:08:5a:bb:c4 , -75
1755807490486 , e8:4f:25:d3:9b:75 , -77
1755807490486 , c8:a6:08:9a:bb:c0 , -71
1755807490486 , c8:a6:08:5a:bb:c0 , -75
1755807490486 , 74:03:bd:ef:8a:10 , -81
1755807490486 , c8:a6:08:9b:16:01 , -56
1755807490486 , c8:a6:08:5b:16:01 , -64
1755807490486 , c8:a6:08:9b:16:00 , -56
1755807490486 , c8:a6:08:5b:16:00 , -64
1755807490486 , c4:36:c0:e3:cc:3f , -75
1755807490486 , c8:a6:08:5a:bb:81 , -85
1755807490486 , c8:a6:08:9a:bc:10 , -69
1755807490486 , c8:a6:08:5a:bb:80 , -85
1755807490486 , c8:a6:08:9a:bc:11 , -69
1755807490486 , c8:a6:08:9a:bc:14 , -69
1755807490486 , c8:a6:08:9a:bb:80 , -83
1755807490486 , c8:a6:08:5a:bc:11 , -64
1755807490486 , c8:a6:08:9a:bb:81 , -83
1755807490486 , c8:a6:08:5a:bc:10 , -70
1755807490486 , ac:44:f2:8c:b0:e0 , -76
1755807490486 , c8:a6:08:9a:bb:84 , -82
1755807490486 , 60:84:bd:de:7c:67 , -64
1755807490486 , ac:44:f2:8c:e9:20 , -75
1755807490486 , c0:25:a2:a7:2e:2b , -57
1755807490486 , c0:25:a2:a7:2e:2a , -60
1755807490486 , 60:84:bd:de:7c:60 , -62
1755807490486 , 9e:f8:4a:36:a6:aa , -89
1755807490486 , c8:a6:08:9a:b7:01 , -86
1755807490486 , c8:a6:08:9b:16:24 , -58
1755807490486 , c8:a6:08:5b:15:50 , -82
1755807490486 , c8:a6:08:9a:b7:00 , -85
1755807490486 , c0:25:a2:a7:2e:27 , -60
1755807490486 , 74:03:bd:8b:7c:b7 , -89
1755807490486 , c0:25:a2:a7:2e:26 , -64
1755807490486 , c0:25:a2:a9:b1:4f , -40
1755807490486 , c8:a6:08:5b:16:24 , -62
1755807490486 , c8:a6:08:5a:fd:04 , -89
1755807490486 , c8:a6:08:9b:15:51 , -75
1755807490486 , c8:a6:08:9b:15:50 , -74
1755807490486 , c8:a6:08:9b:16:21 , -58
1755807490486 , c8:a6:08:5b:16:21 , -62
1755807490486 , c8:a6:08:9b:16:20 , -58
1755807490486 , c8:a6:08:5b:16:20 , -62
1755807490486 , c8:a6:08:9a:b7:04 , -85
1755807490486 , c8:a6:08:9b:15:54 , -75
1755807490486 , c4:36:c0:e3:cc:3e , -75
1755807491300 , 9e:f8:4a:36:a6:a9 , -88
1755807491300 , c8:a6:08:9a:fe:71 , -92
1755807491300 , c8:a6:08:9a:fc:90 , -90
1755807491300 , c8:a6:08:9a:fe:70 , -76
1755807491300 , c8:a6:08:9a:fc:91 , -90
1755807491300 , c4:36:c0:e3:cc:30 , -82
1755807491300 , c8:a6:08:9a:fc:94 , -91
1755807491300 , 84:af:ec:86:f0:70 , -82
1755807491300 , 9e:f8:4a:36:a6:a4 , -89
1755807491300 , c4:36:c0:e3:cc:36 , -82
1755807491300 , ac:44:f2:8c:e8:a8 , -76
1755807491300 , c8:a6:08:9a:bb:c4 , -71
1755807491300 , c4:36:c0:e3:cc:38 , -75
1755807491300 , c8:a6:08:9a:bb:c1 , -71
1755807491300 , c8:a6:08:5a:fe:71 , -87
1755807491300 , c8:a6:08:5a:fe:70 , -86
1755807491300 , c8:a6:08:5a:bb:c1 , -75
1755807491300 , c8:a6:08:5a:bb:c4 , -75
1755807491300 , e8:4f:25:d3:9b:75 , -77
1755807491300 , c8:a6:08:9a:bb:c0 , -71
1755807491300 , c8:a6:08:5a:bb:c0 , -75
1755807491300 , 74:03:bd:ef:8a:10 , -81
1755807491300 , c8:a6:08:9b:16:01 , -56
1755807491300 , c8:a6:08:5b:16:01 , -64
1755807491300 , c8:a6:08:9b:16:00 , -56
1755807491300 , c8:a6:08:5b:16:00 , -64
1755807491300 , c4:36:c0:e3:cc:3f , -75
1755807491300 , c8:a6:08:5a:bb:81 , -85
1755807491300 , c8:a6:08:9a:bc:10 , -69
1755807491300 , c8:a6:08:5a:bb:80 , -85
1755807491300 , c8:a6:08:9a:bc:11 , -69
1755807491300 , c8:a6:08:9a:bc:14 , -69
1755807491300 , c8:a6:08:9a:bb:80 , -83
1755807491300 , c8:a6:08:5a:bc:11 , -64
1755807491300 , c8:a6:08:9a:bb:81 , -83
1755807491300 , c8:a6:08:5a:bc:10 , -70
1755807491300 , ac:44:f2:8c:b0:e0 , -76
1755807491300 , c8:a6:08:9a:bb:84 , -82
1755807491300 , 60:84:bd:de:7c:67 , -64
